id,candidate_id,job_id,match_score,status
4325,1728,810,62,Technical Test
4326,1729,790,67,Interviewing
4327,1729,618,84,Rejected
4328,1729,702,63,Applied
4329,1729,423,96,Interviewing
4330,1730,1508,81,Offered
4331,1731,1695,63,Technical Test
4332,1731,1673,84,Offered
4333,1731,1140,89,Interviewing
4334,1732,251,77,Rejected
4335,1733,30,97,Technical Test
4336,1734,1128,81,Interviewing
4337,1734,1957,87,Interviewing
4338,1734,1100,77,Technical Test
4339,1734,605,64,Applied
4340,1735,1278,81,Rejected
4341,1735,1376,92,Technical Test
4342,1736,1310,78,Interviewing
4343,1737,1267,74,Offered
4344,1737,1158,85,Rejected
4345,1737,1322,87,Applied
4346,1737,1565,80,Interviewing
4347,1738,579,77,Offered
4348,1739,1209,75,Interviewing
4349,1740,1663,74,Interviewing
4350,1740,545,92,Interviewing
4351,1740,1009,60,Interviewing
4352,1741,9,88,Technical Test
4353,1741,513,95,Technical Test
4354,1742,1507,96,Interviewing
4355,1742,1988,95,Offered
4356,1742,128,69,Technical Test
4357,1742,380,80,Rejected
4358,1743,1914,92,Rejected
4359,1744,2047,84,Offered
4360,1744,934,91,Rejected
4361,1745,1074,82,Interviewing
4362,1745,1617,87,Rejected
4363,1745,87,95,Rejected
4364,1746,1558,75,Applied
4365,1746,378,65,Offered
4366,1746,1274,87,Technical Test
4367,1746,728,77,Applied
4368,1747,1079,60,Rejected
4369,1747,1642,78,Rejected
4370,1747,1073,88,Rejected
4371,1747,597,73,Interviewing
4372,1748,514,80,Interviewing
4373,1749,569,71,Interviewing
4374,1749,181,76,Rejected
4375,1750,1365,91,Rejected
4376,1750,968,73,Applied
4377,1750,1937,67,Rejected
4378,1750,364,92,Technical Test
4379,1751,1948,90,Interviewing
4380,1751,238,77,Rejected
4381,1752,297,100,Rejected
4382,1753,894,92,Offered
4383,1753,314,80,Rejected
4384,1753,1906,85,Applied
4385,1754,808,69,Applied
4386,1755,1100,95,Offered
4387,1755,229,85,Rejected
4388,1756,1882,97,Interviewing
4389,1756,1191,85,Offered
4390,1756,1311,71,Rejected
4391,1756,1218,66,Offered
4392,1757,2070,65,Technical Test
4393,1757,271,98,Interviewing
4394,1758,389,90,Applied
4395,1758,1733,95,Technical Test
4396,1758,236,62,Applied
4397,1758,838,60,Interviewing
4398,1759,47,71,Technical Test
4399,1760,610,84,Offered
4400,1760,680,83,Applied
4401,1760,161,68,Interviewing
4402,1760,104,77,Offered
4403,1761,702,84,Applied
4404,1762,2100,87,Applied
4405,1763,1665,94,Technical Test
4406,1763,1954,96,Offered
4407,1764,659,62,Technical Test
4408,1764,379,79,Offered
4409,1765,1101,88,Interviewing
4410,1765,625,91,Technical Test
4411,1766,312,98,Technical Test
4412,1766,1119,72,Interviewing
4413,1767,1910,98,Rejected
4414,1767,1719,78,Interviewing
4415,1767,1172,98,Interviewing
4416,1768,99,75,Technical Test
4417,1768,1255,64,Offered
4418,1768,394,99,Applied
4419,1768,1577,72,Interviewing
4420,1769,262,83,Rejected
4421,1769,948,81,Offered
4422,1769,688,75,Applied
4423,1770,904,97,Rejected
4424,1770,241,98,Rejected
4425,1770,1812,94,Offered
4426,1770,1998,84,Applied
4427,1771,2075,89,Offered
4428,1771,1792,76,Interviewing
4429,1771,1945,70,Offered
4430,1771,364,92,Rejected
4431,1772,71,86,Applied
4432,1772,1223,71,Interviewing
4433,1772,1991,92,Interviewing
4434,1773,836,80,Technical Test
4435,1773,1542,63,Applied
4436,1774,1622,80,Applied
4437,1775,2002,77,Offered
4438,1775,423,61,Offered
4439,1775,924,78,Offered
4440,1776,2058,65,Rejected
4441,1776,2067,74,Offered
4442,1777,1774,84,Offered
4443,1777,804,91,Rejected
4444,1778,912,60,Rejected
4445,1778,548,91,Interviewing
4446,1778,1427,61,Offered
4447,1778,343,94,Offered
4448,1779,137,64,Interviewing
4449,1779,695,75,Interviewing
4450,1780,1840,92,Rejected
4451,1781,197,80,Interviewing
4452,1782,541,79,Offered
4453,1782,1495,94,Offered
4454,1782,1831,95,Technical Test
4455,1782,82,87,Offered
4456,1783,614,100,Rejected
4457,1783,791,68,Applied
4458,1783,1629,92,Applied
4459,1783,894,87,Interviewing
4460,1784,2090,98,Offered
4461,1784,1812,88,Applied
4462,1784,855,97,Technical Test
4463,1784,1147,71,Rejected
4464,1785,1312,62,Applied
4465,1786,2016,81,Offered
4466,1787,2039,92,Rejected
4467,1787,1159,96,Interviewing
4468,1787,1192,100,Interviewing
4469,1788,1775,63,Offered
4470,1788,184,62,Applied
4471,1788,2013,69,Technical Test
4472,1789,1512,72,Interviewing
4473,1790,1870,86,Technical Test
4474,1791,1393,87,Offered
4475,1791,969,95,Technical Test
4476,1791,2069,72,Technical Test
4477,1792,96,82,Applied
4478,1792,279,78,Technical Test
4479,1792,159,68,Rejected
4480,1793,1727,65,Applied
4481,1793,1307,63,Interviewing
4482,1793,727,82,Applied
4483,1794,920,98,Interviewing
4484,1794,1067,77,Offered
4485,1794,1539,100,Rejected
4486,1794,1060,94,Interviewing
4487,1795,443,79,Technical Test
4488,1795,2100,68,Rejected
4489,1795,873,100,Applied
4490,1796,1274,68,Offered
4491,1796,625,96,Interviewing
4492,1796,340,75,Applied
4493,1796,753,92,Rejected
4494,1797,1529,92,Rejected
4495,1797,784,100,Interviewing
4496,1798,230,77,Offered
4497,1798,234,89,Offered
4498,1799,988,74,Technical Test
4499,1799,1422,79,Rejected
4500,1799,573,82,Technical Test
4501,1799,1679,67,Applied
4502,1800,255,74,Interviewing
4503,1800,1853,98,Interviewing
4504,1801,1572,67,Interviewing
4505,1801,1108,86,Rejected
4506,1802,1003,80,Interviewing
4507,1802,1537,68,Offered
4508,1803,996,80,Interviewing
4509,1804,442,86,Rejected
4510,1804,1720,83,Technical Test
4511,1804,657,99,Technical Test
4512,1804,1413,74,Rejected
4513,1805,1669,72,Interviewing
4514,1805,1314,67,Technical Test
4515,1805,1542,71,Interviewing
4516,1805,876,73,Rejected
4517,1806,1139,64,Applied
4518,1806,1712,61,Interviewing
4519,1806,404,98,Interviewing
4520,1806,519,76,Applied
4521,1807,782,90,Offered
4522,1807,1554,62,Offered
4523,1807,578,98,Applied
4524,1808,247,69,Offered
4525,1808,1795,82,Interviewing
4526,1808,1030,77,Technical Test
4527,1808,57,82,Technical Test
4528,1809,1742,77,Offered
4529,1809,1778,93,Rejected
4530,1809,1538,85,Technical Test
4531,1809,426,88,Interviewing
4532,1810,226,80,Applied
4533,1810,643,85,Interviewing
4534,1810,1833,95,Technical Test
4535,1811,1080,81,Offered
4536,1811,1721,85,Interviewing
4537,1812,1634,84,Applied
4538,1813,411,60,Applied
4539,1813,2038,63,Interviewing
4540,1813,2004,79,Applied
4541,1814,1504,80,Offered
4542,1815,1266,73,Offered
4543,1816,1508,99,Interviewing
4544,1817,536,60,Technical Test
4545,1817,850,77,Rejected
4546,1817,171,87,Rejected
4547,1818,793,75,Interviewing
4548,1818,217,70,Technical Test
4549,1819,2099,69,Applied
4550,1819,1528,73,Applied
4551,1819,169,67,Technical Test
4552,1819,1585,98,Offered
4553,1820,926,62,Applied
4554,1820,231,95,Technical Test
4555,1820,2021,71,Applied
4556,1821,326,91,Applied
4557,1821,364,95,Offered
4558,1821,1009,99,Offered
4559,1821,1558,74,Interviewing
4560,1822,1977,69,Rejected
4561,1822,1666,73,Rejected
4562,1822,570,87,Technical Test
4563,1822,1988,99,Interviewing
4564,1823,331,98,Applied
4565,1823,2085,94,Interviewing
4566,1823,566,78,Rejected
4567,1823,166,79,Technical Test
4568,1824,608,80,Rejected
4569,1824,370,97,Interviewing
4570,1824,1592,95,Offered
4571,1824,1781,68,Technical Test
4572,1825,960,73,Technical Test
4573,1825,1893,96,Rejected
4574,1825,1235,93,Applied
4575,1825,1757,71,Offered
4576,1826,1156,90,Rejected
4577,1826,1128,63,Rejected
4578,1826,1623,99,Applied
4579,1827,79,93,Applied
4580,1828,1255,63,Offered
4581,1828,1575,92,Interviewing
4582,1828,1607,92,Applied
4583,1829,1402,95,Interviewing
4584,1829,1045,81,Interviewing
4585,1829,222,90,Rejected
4586,1829,1248,99,Technical Test
4587,1830,295,68,Offered
4588,1831,591,60,Interviewing
4589,1831,1858,95,Offered
4590,1831,1605,79,Offered
4591,1832,2078,60,Applied
4592,1833,1980,72,Technical Test
4593,1833,1717,65,Interviewing
4594,1834,1960,67,Rejected
4595,1834,2027,99,Applied
4596,1835,66,62,Technical Test
4597,1835,162,78,Applied
4598,1836,2044,90,Rejected
4599,1836,2045,90,Rejected
4600,1836,2088,87,Technical Test
4601,1837,1718,64,Offered
4602,1837,1726,88,Interviewing
4603,1838,2019,75,Rejected
4604,1839,860,97,Offered
4605,1840,643,64,Offered
4606,1840,58,65,Technical Test
4607,1840,701,70,Technical Test
4608,1841,1741,66,Technical Test
4609,1841,1337,96,Offered
4610,1841,39,75,Offered
4611,1842,1800,76,Applied
4612,1842,783,82,Rejected
4613,1843,215,88,Applied
4614,1844,978,70,Applied
4615,1844,483,79,Rejected
4616,1844,791,92,Offered
4617,1845,844,100,Interviewing
4618,1845,486,98,Technical Test
4619,1845,1713,85,Applied
4620,1845,1400,63,Offered
4621,1846,1411,97,Rejected
4622,1846,64,86,Applied
4623,1846,494,69,Rejected
4624,1847,1354,72,Offered
4625,1848,23,61,Interviewing
4626,1849,327,80,Offered
4627,1850,1933,74,Interviewing
4628,1850,1376,97,Technical Test
4629,1851,1536,86,Technical Test
4630,1852,671,72,Technical Test
4631,1853,234,86,Technical Test
4632,1854,7,81,Technical Test
4633,1854,2040,71,Technical Test
4634,1855,2070,77,Interviewing
4635,1856,1445,92,Interviewing
4636,1856,1856,78,Technical Test
4637,1857,1758,84,Applied
4638,1857,1181,70,Interviewing
4639,1857,1535,86,Technical Test
4640,1857,1486,62,Applied
4641,1858,1448,63,Technical Test
4642,1858,200,100,Technical Test
4643,1859,1824,65,Offered
4644,1860,484,80,Technical Test
4645,1860,1798,98,Interviewing
4646,1861,366,99,Applied
4647,1861,642,92,Offered
4648,1861,1088,93,Applied
4649,1862,560,68,Interviewing
4650,1863,229,82,Rejected
4651,1863,1350,60,Offered
4652,1864,929,83,Applied
4653,1865,1160,95,Interviewing
4654,1865,1626,95,Offered
4655,1866,1246,66,Rejected
4656,1867,1345,77,Applied
4657,1867,1423,75,Rejected
4658,1867,409,85,Offered
4659,1867,980,94,Applied
4660,1868,27,62,Interviewing
4661,1868,1742,77,Interviewing
4662,1869,101,77,Offered
4663,1870,1652,80,Technical Test
4664,1871,674,95,Interviewing
4665,1871,1209,61,Interviewing
4666,1871,1251,88,Interviewing
4667,1871,1245,81,Offered
4668,1872,760,73,Applied
4669,1872,1771,62,Offered
4670,1872,301,99,Interviewing
4671,1873,2094,90,Technical Test
4672,1873,1642,72,Applied
4673,1873,31,75,Interviewing
4674,1873,344,86,Offered
4675,1874,1658,78,Interviewing
4676,1874,846,68,Applied
4677,1874,12,94,Applied
4678,1874,868,74,Technical Test
4679,1875,85,100,Rejected
4680,1875,563,65,Offered
4681,1876,1712,80,Interviewing
4682,1876,33,78,Offered
4683,1876,998,73,Applied
4684,1877,1972,79,Offered
4685,1878,1652,93,Interviewing
4686,1878,1436,82,Offered
4687,1878,1702,71,Applied
4688,1878,1696,95,Applied
4689,1879,489,78,Applied
4690,1879,2039,70,Technical Test
4691,1880,818,80,Applied
4692,1880,2027,89,Interviewing
4693,1880,592,99,Applied
4694,1881,639,80,Rejected
4695,1881,1015,69,Technical Test
4696,1881,1727,63,Interviewing
4697,1881,973,74,Applied
4698,1882,335,68,Rejected
4699,1882,942,66,Technical Test
4700,1883,556,89,Applied
4701,1883,1134,79,Offered
4702,1883,1584,73,Rejected
4703,1883,1623,63,Applied
4704,1884,1011,68,Technical Test
4705,1885,1599,84,Rejected
4706,1885,1749,76,Applied
4707,1885,1577,68,Technical Test
4708,1886,582,61,Offered
4709,1886,1708,63,Technical Test
4710,1887,439,91,Technical Test
4711,1887,314,87,Interviewing
4712,1888,608,67,Offered
4713,1889,1951,87,Offered
4714,1889,1114,75,Offered
4715,1889,61,94,Technical Test
4716,1889,438,74,Interviewing
4717,1890,1927,91,Applied
4718,1890,1113,66,Rejected
4719,1891,619,94,Interviewing
4720,1891,1811,79,Technical Test
4721,1891,570,64,Interviewing
4722,1891,119,74,Rejected
4723,1892,135,62,Technical Test
4724,1892,912,75,Interviewing
4725,1892,1443,75,Applied
4726,1893,2090,73,Offered
4727,1893,1143,86,Interviewing
4728,1893,114,60,Technical Test
4729,1894,1490,91,Technical Test
4730,1894,1026,98,Applied
4731,1895,1565,100,Applied
4732,1896,801,83,Interviewing
4733,1896,1187,94,Applied
4734,1896,1644,83,Technical Test
4735,1897,2014,68,Technical Test
4736,1897,78,61,Interviewing
4737,1897,777,87,Technical Test
4738,1898,1254,91,Applied
4739,1898,448,100,Offered
4740,1898,1846,98,Offered
4741,1899,1245,86,Rejected
4742,1900,1891,86,Rejected
4743,1900,1631,88,Interviewing
4744,1901,440,84,Applied
4745,1901,138,97,Technical Test
4746,1901,1536,61,Interviewing
4747,1901,1740,97,Offered
4748,1902,638,79,Applied
4749,1903,1832,74,Interviewing
4750,1903,1782,91,Rejected
4751,1903,524,100,Rejected
4752,1903,1505,99,Offered
4753,1904,300,82,Interviewing
4754,1904,1044,65,Technical Test
4755,1904,209,84,Technical Test
4756,1905,493,100,Technical Test
4757,1905,831,100,Offered
4758,1905,594,89,Technical Test
4759,1906,670,78,Rejected
4760,1906,2084,66,Applied
4761,1906,1344,76,Offered
4762,1906,692,90,Technical Test
4763,1907,516,94,Technical Test
4764,1908,811,81,Rejected
4765,1909,1183,79,Technical Test
4766,1910,778,73,Interviewing
4767,1910,593,78,Offered
4768,1911,2048,93,Offered
4769,1912,898,96,Applied
4770,1913,692,76,Interviewing
4771,1913,642,72,Rejected
4772,1913,850,72,Rejected
4773,1914,829,87,Interviewing
4774,1914,31,89,Offered
4775,1915,979,75,Applied
4776,1915,2044,71,Interviewing
4777,1915,454,74,Technical Test
4778,1916,809,94,Rejected
4779,1916,1075,91,Technical Test
4780,1917,80,97,Technical Test
4781,1917,1207,70,Offered
4782,1917,1016,90,Offered
4783,1917,1008,74,Technical Test
4784,1918,126,96,Interviewing
4785,1919,982,95,Technical Test
4786,1919,153,67,Applied
4787,1919,871,91,Interviewing
4788,1919,329,72,Rejected
4789,1920,703,90,Rejected
4790,1920,357,93,Rejected
4791,1920,1060,71,Technical Test
4792,1920,761,78,Rejected
4793,1921,1198,92,Rejected
4794,1921,2006,65,Technical Test
4795,1921,799,96,Technical Test
4796,1921,206,63,Interviewing
4797,1922,1133,68,Technical Test
4798,1923,1656,74,Applied
4799,1924,4,77,Interviewing
4800,1925,240,88,Technical Test
4801,1925,2035,85,Offered
4802,1925,43,74,Technical Test
4803,1925,1945,80,Offered
4804,1926,506,70,Interviewing
4805,1927,1285,73,Interviewing
4806,1928,552,70,Interviewing
4807,1928,2067,69,Rejected
4808,1928,727,63,Offered
4809,1929,1776,63,Offered
4810,1930,912,74,Applied
4811,1930,1603,82,Applied
4812,1931,1554,84,Rejected
4813,1931,1382,60,Applied
4814,1931,1697,64,Rejected
4815,1931,295,69,Applied
4816,1932,1936,94,Offered
4817,1933,520,92,Rejected
4818,1933,1373,96,Interviewing
4819,1933,584,62,Rejected
4820,1934,2028,73,Rejected
4821,1934,377,68,Technical Test
4822,1934,1412,62,Applied
4823,1935,168,63,Technical Test
4824,1935,735,69,Interviewing
4825,1935,643,79,Offered
4826,1935,484,89,Technical Test
4827,1936,1446,96,Rejected
4828,1936,129,86,Interviewing
4829,1936,1997,99,Applied
4830,1937,432,69,Rejected
4831,1938,1526,96,Interviewing
4832,1939,541,97,Technical Test
4833,1939,2036,88,Applied
4834,1939,1650,89,Interviewing
4835,1939,193,91,Offered
4836,1940,1422,88,Rejected
4837,1941,1214,90,Technical Test
4838,1941,593,71,Rejected
4839,1941,1658,64,Interviewing
4840,1941,2049,90,Offered
4841,1942,1633,82,Technical Test
4842,1942,840,85,Interviewing
4843,1943,513,87,Technical Test
4844,1943,1527,89,Applied
4845,1943,1660,79,Rejected
4846,1944,654,99,Technical Test
4847,1944,1546,65,Offered
4848,1945,1313,85,Technical Test
4849,1945,1870,73,Interviewing
4850,1945,846,61,Technical Test
4851,1945,1153,64,Technical Test
4852,1946,1391,100,Applied
4853,1946,1504,73,Rejected
4854,1946,1921,84,Interviewing
4855,1946,175,81,Applied
4856,1947,1046,77,Applied
4857,1947,893,76,Interviewing
4858,1947,691,64,Interviewing
4859,1947,1560,63,Rejected
4860,1948,413,92,Applied
4861,1949,1646,94,Applied
4862,1949,1081,98,Rejected
4863,1949,289,78,Rejected
4864,1950,2023,90,Technical Test
4865,1951,1296,100,Offered
4866,1952,675,60,Offered
4867,1953,1877,61,Offered
4868,1953,1235,67,Offered
4869,1954,1477,71,Rejected
4870,1954,38,82,Rejected
4871,1955,667,64,Offered
4872,1956,1664,82,Interviewing
4873,1956,1364,95,Applied
4874,1956,973,69,Interviewing
4875,1957,117,85,Rejected
4876,1957,1168,80,Offered
4877,1957,564,62,Applied
4878,1957,789,61,Interviewing
4879,1958,1446,90,Rejected
4880,1958,1769,74,Interviewing
4881,1958,1919,95,Interviewing
4882,1958,1296,61,Technical Test
4883,1959,27,85,Interviewing
4884,1960,1805,67,Interviewing
4885,1960,702,94,Offered
4886,1960,213,79,Rejected
4887,1961,385,60,Rejected
4888,1961,1853,82,Offered
4889,1961,715,70,Offered
4890,1961,1590,70,Applied
4891,1962,1228,77,Technical Test
4892,1963,1469,80,Offered
4893,1964,926,93,Applied
4894,1964,1417,86,Rejected
4895,1964,120,92,Applied
4896,1964,1319,83,Offered
4897,1965,1153,84,Applied
4898,1966,1992,78,Technical Test
4899,1966,2042,92,Offered
4900,1966,520,93,Offered
4901,1967,1889,70,Rejected
4902,1967,409,69,Applied
4903,1967,388,84,Rejected
4904,1967,1221,68,Rejected
4905,1968,21,93,Technical Test
4906,1968,37,88,Interviewing
4907,1968,900,62,Interviewing
4908,1968,733,68,Technical Test
4909,1969,2030,95,Offered
4910,1969,1195,65,Applied
4911,1970,1582,75,Offered
4912,1970,375,97,Rejected
4913,1970,1371,66,Technical Test
4914,1971,865,72,Technical Test
4915,1971,260,73,Offered
4916,1971,1378,65,Interviewing
4917,1972,1660,62,Technical Test
4918,1972,750,71,Interviewing
4919,1973,931,83,Applied
4920,1973,179,92,Interviewing
4921,1973,2028,67,Technical Test
4922,1974,1205,65,Rejected
4923,1974,1012,67,Applied
4924,1975,439,99,Technical Test
4925,1975,1641,96,Applied
4926,1975,715,64,Technical Test
4927,1976,1648,71,Offered
4928,1976,1112,76,Rejected
4929,1976,1653,61,Interviewing
4930,1977,207,67,Rejected
4931,1977,1900,83,Rejected
4932,1977,1198,73,Technical Test
4933,1978,421,95,Offered
4934,1979,1477,74,Offered
4935,1979,1390,81,Interviewing
4936,1979,437,94,Applied
4937,1979,1765,68,Offered
4938,1980,834,97,Offered
4939,1980,892,70,Interviewing
4940,1980,1547,94,Rejected
4941,1980,472,63,Rejected
4942,1981,1088,81,Offered
4943,1981,1331,63,Offered
4944,1981,693,67,Rejected
4945,1981,25,71,Offered
4946,1982,12,88,Offered
4947,1983,940,93,Applied
4948,1983,961,83,Applied
4949,1984,191,94,Offered
4950,1984,1005,66,Technical Test
4951,1985,1930,76,Offered
4952,1986,778,77,Rejected
4953,1986,225,80,Technical Test
4954,1986,2001,78,Technical Test
4955,1986,1672,87,Offered
4956,1987,147,93,Interviewing
4957,1987,213,62,Applied
4958,1987,579,93,Offered
4959,1987,2087,72,Rejected
4960,1988,900,96,Rejected
4961,1989,580,77,Technical Test
4962,1989,335,67,Applied
4963,1989,285,98,Offered
4964,1989,993,100,Technical Test
4965,1990,1907,99,Offered
4966,1991,216,91,Rejected
4967,1991,1750,85,Applied
4968,1991,275,79,Rejected
4969,1992,380,74,Interviewing
4970,1992,443,78,Applied
4971,1992,1233,100,Rejected
4972,1992,323,96,Offered
4973,1993,1758,97,Interviewing
4974,1993,1431,96,Offered
4975,1994,1609,99,Technical Test
4976,1994,1095,80,Offered
4977,1994,2031,74,Applied
4978,1994,1052,96,Offered
4979,1995,1863,100,Technical Test
4980,1995,1776,75,Offered
4981,1995,2078,77,Offered
4982,1995,961,74,Interviewing
4983,1996,999,98,Rejected
4984,1996,1734,75,Interviewing
4985,1996,197,63,Rejected
4986,1997,1733,79,Interviewing
4987,1997,217,79,Offered
4988,1997,346,99,Offered
4989,1997,6,72,Offered
4990,1998,1327,91,Interviewing
4991,1998,418,62,Technical Test
4992,1999,718,71,Interviewing
4993,1999,1538,72,Technical Test
4994,1999,485,77,Applied
4995,1999,1936,69,Interviewing
4996,2000,1033,80,Technical Test
4997,2001,1755,86,Interviewing
4998,2001,862,64,Applied
4999,2002,1315,82,Interviewing
5000,2003,1818,61,Offered
5001,2003,1797,73,Technical Test
5002,2003,1243,71,Interviewing
5003,2004,766,71,Interviewing
5004,2004,1185,70,Technical Test
5005,2004,536,65,Applied
5006,2005,2098,70,Applied
5007,2005,2054,92,Offered
5008,2006,2050,88,Applied
5009,2007,1117,84,Applied
5010,2007,1564,62,Applied
5011,2008,210,91,Offered
5012,2008,73,74,Offered
5013,2009,1076,99,Offered
5014,2010,1028,75,Interviewing
5015,2010,662,62,Technical Test
5016,2010,1712,73,Offered
5017,2010,829,94,Interviewing
5018,2011,1119,60,Applied
5019,2011,2061,71,Interviewing
5020,2011,865,93,Technical Test
5021,2011,1935,90,Technical Test
5022,2012,734,98,Technical Test
5023,2012,1401,70,Rejected
5024,2013,303,77,Technical Test
5025,2013,564,87,Interviewing
5026,2014,356,97,Applied
5027,2014,206,73,Technical Test
5028,2014,1547,94,Applied
5029,2014,1942,86,Applied
5030,2015,459,82,Applied
5031,2015,842,70,Technical Test
5032,2016,1724,86,Applied
5033,2016,1021,99,Interviewing
5034,2016,291,99,Rejected
5035,2016,1232,71,Rejected
5036,2017,1762,72,Offered
5037,2017,1617,94,Rejected
5038,2017,187,69,Applied
5039,2017,200,99,Offered
5040,2018,636,93,Technical Test
5041,2018,1932,60,Interviewing
5042,2018,1215,99,Offered
5043,2018,357,89,Technical Test
5044,2019,1691,75,Offered
5045,2019,1288,74,Applied
5046,2019,127,60,Interviewing
5047,2020,1040,63,Offered
5048,2020,447,71,Applied
5049,2020,1817,61,Rejected
5050,2021,48,92,Interviewing
5051,2022,42,99,Technical Test
5052,2022,839,97,Technical Test
5053,2022,902,67,Rejected
5054,2022,828,65,Applied
5055,2023,1990,76,Technical Test
5056,2023,1007,95,Interviewing
5057,2023,1246,66,Applied
5058,2023,643,83,Applied
5059,2024,635,83,Applied
5060,2024,1737,99,Rejected
5061,2024,1982,97,Offered
5062,2024,797,69,Technical Test
5063,2025,108,94,Applied
5064,2025,1485,100,Technical Test
5065,2025,468,69,Rejected
5066,2025,410,83,Technical Test
5067,2026,1149,87,Applied
5068,2026,1970,91,Interviewing
5069,2027,1761,73,Applied
5070,2027,1054,63,Offered
5071,2027,820,89,Rejected
5072,2027,1612,87,Offered
5073,2028,906,84,Rejected
5074,2029,274,70,Rejected
5075,2030,711,66,Rejected
5076,2030,1705,60,Rejected
5077,2030,286,67,Technical Test
5078,2030,503,98,Technical Test
5079,2031,493,82,Rejected
5080,2031,310,64,Rejected
5081,2032,1704,66,Technical Test
5082,2032,203,99,Rejected
5083,2032,1024,86,Offered
5084,2032,773,61,Applied
5085,2033,1703,95,Applied
5086,2033,447,89,Applied
5087,2033,1953,69,Offered
5088,2033,235,63,Offered
5089,2034,281,97,Interviewing
5090,2034,176,69,Rejected
5091,2035,756,70,Applied
5092,2035,1724,61,Offered
5093,2035,31,76,Technical Test
5094,2035,877,92,Applied
5095,2036,589,70,Rejected
5096,2036,605,80,Interviewing
5097,2036,1573,89,Rejected
5098,2036,414,72,Offered
5099,2037,1144,93,Interviewing
5100,2037,1074,75,Applied
5101,2037,1245,65,Offered
5102,2038,1536,63,Interviewing
5103,2038,1775,65,Applied
5104,2038,1892,64,Applied
5105,2038,1832,96,Technical Test
5106,2039,1854,86,Rejected
5107,2039,669,89,Technical Test
5108,2039,1036,96,Applied
5109,2039,2010,70,Technical Test
5110,2040,1046,86,Offered
5111,2041,1558,93,Technical Test
5112,2041,1685,92,Offered
5113,2041,822,65,Rejected
5114,2041,1907,71,Offered
5115,2042,1967,67,Offered
5116,2042,1393,64,Technical Test
5117,2042,1074,66,Technical Test
5118,2043,802,94,Technical Test
5119,2043,1307,83,Interviewing
5120,2043,1602,74,Rejected
5121,2044,1355,88,Applied
5122,2045,1503,87,Applied
5123,2045,303,62,Technical Test
5124,2045,513,68,Rejected
5125,2046,2095,98,Offered
5126,2046,2064,95,Technical Test
5127,2046,1514,75,Applied
5128,2046,1194,60,Rejected
5129,2047,1319,84,Technical Test
5130,2047,89,88,Offered
5131,2048,1139,91,Rejected
5132,2048,1624,83,Offered
5133,2049,1061,91,Rejected
5134,2049,776,81,Rejected
5135,2050,243,82,Offered
5136,2050,1728,87,Rejected
5137,2050,384,82,Rejected
5138,2051,734,68,Rejected
5139,2052,1714,77,Applied
5140,2052,1322,100,Interviewing
5141,2052,975,84,Technical Test
5142,2053,1025,73,Applied
5143,2053,821,92,Rejected
5144,2053,133,65,Rejected
5145,2053,1342,65,Interviewing
5146,2054,1813,84,Interviewing
5147,2054,913,100,Offered
5148,2055,1542,66,Offered
5149,2055,454,95,Rejected
5150,2055,1477,62,Offered
5151,2056,384,100,Interviewing
5152,2056,473,77,Rejected
5153,2057,1565,75,Interviewing
5154,2058,1768,76,Applied
5155,2058,1881,66,Offered
5156,2058,915,79,Rejected
5157,2058,923,65,Applied
5158,2059,433,78,Technical Test
5159,2059,1851,83,Interviewing
5160,2059,92,94,Offered
5161,2060,1961,83,Interviewing
5162,2060,1033,61,Technical Test
5163,2061,612,90,Interviewing
5164,2061,187,86,Applied
5165,2061,1631,89,Applied
5166,2061,549,96,Applied
5167,2062,1507,85,Offered
5168,2062,476,74,Offered
5169,2062,1463,72,Technical Test
5170,2062,1451,81,Technical Test
5171,2063,1279,74,Applied
5172,2063,1610,63,Interviewing
5173,2064,1030,68,Technical Test
5174,2064,1230,95,Offered
5175,2064,1724,66,Applied
5176,2065,559,90,Applied
5177,2065,337,85,Technical Test
5178,2065,74,67,Technical Test
5179,2065,495,93,Interviewing
5180,2066,399,62,Interviewing
5181,2066,528,96,Interviewing
5182,2066,608,81,Interviewing
5183,2066,188,96,Technical Test
5184,2067,1328,81,Offered
5185,2067,108,68,Applied
5186,2068,1538,79,Offered
5187,2068,919,80,Offered
5188,2069,1577,73,Offered
5189,2070,907,80,Interviewing
5190,2070,1883,90,Technical Test
5191,2070,1536,93,Rejected
5192,2071,1857,97,Interviewing
5193,2071,1430,80,Interviewing
5194,2071,1586,84,Interviewing
5195,2072,1485,88,Interviewing
5196,2073,750,64,Offered
5197,2074,321,84,Offered
5198,2074,76,65,Interviewing
5199,2075,971,71,Technical Test
5200,2075,1698,98,Rejected
5201,2075,1689,62,Interviewing
5202,2075,1442,76,Offered
5203,2076,1095,74,Technical Test
5204,2076,1950,69,Rejected
5205,2077,1757,99,Offered
5206,2077,1634,78,Applied
5207,2078,2092,73,Technical Test
5208,2078,844,72,Interviewing
5209,2079,2034,90,Interviewing
5210,2079,2032,82,Technical Test
5211,2079,642,82,Rejected
5212,2080,74,86,Rejected
5213,2080,2070,89,Applied
5214,2080,1074,91,Offered
5215,2081,265,91,Offered
5216,2081,512,65,Rejected
5217,2082,1807,79,Rejected
5218,2082,6,62,Rejected
5219,2082,1320,63,Interviewing
5220,2083,683,69,Offered
5221,2083,1756,74,Offered
5222,2084,2052,68,Rejected
5223,2084,1209,66,Applied
