id,title,minExp,skills
1161c08d-5099-4851-bfc7-26fd5aa05645,"International Communications Technician",5,"{Node,Postgres}"
90bc3ef2-d260-413d-a1d0-37a3771245a2,"National Security Consultant",3,"{Node,TypeScript}"
10c8f4c0-85e9-42f3-9b15-a375e2daf0be,"Senior Configuration Developer",3,"{TypeScript,React}"
f90d6c3f-48f1-4a5c-af18-9c0ac67ddc3d,"Customer Infrastructure Officer",3,"{Node,Postgres}"
30f4e180-ffa4-41d8-9913-1d1d5967626f,"Global Research Specialist",2,"{Postgres,Node}"
6b57893a-2431-43ad-878e-def621373775,"Forward Implementation Developer",2,"{Node,Postgres}"
aebacc3c-108a-41d4-a18e-5b01dc05290b,"Global Research Analyst",5,"{TypeScript,Postgres}"
fb2a671f-83b6-4f44-8331-69c3c7254a16,"Global Directives Facilitator",5,"{TypeScript,Postgres}"
c24c7eb7-7176-43bb-a849-6c8db1841627,"Central Optimization Supervisor",3,"{React,TypeScript}"
3c143397-7ff0-4797-a3c4-e026f48deb71,"Future Accounts Specialist",4,"{React,Postgres}"
740f96c1-76de-46b5-a28c-f0a672709649,"National Web Associate",5,"{Node,TypeScript}"
7bc3134e-8f2b-4044-8001-0aac38fd8530,"Forward Branding Supervisor",2,"{Postgres,Node}"
db8e258f-fcdd-42f5-9c97-9fa4eaca8eeb,"Internal Directives Facilitator",3,"{React,Postgres}"
22f03dab-3ba1-4155-8575-a3cc98e72551,"Lead Interactions Director",5,"{TypeScript,React}"
10f05ed2-2ccb-49b9-8221-f68ee7c3ae28,"Future Assurance Representative",1,"{TypeScript,Node}"
3eed2457-b02e-4aa6-84d0-afbd57de6dc5,"Corporate Accounts Developer",1,"{React,TypeScript}"
32773f1a-7c4e-46b4-9d09-689bf09b4d36,"Lead Branding Technician",5,"{Postgres,TypeScript}"
9307cb5b-3f17-46e4-ab87-9e9ed4590e4c,"International Functionality Consultant",1,"{Node,TypeScript}"
ed4e305a-5ff5-4145-ba56-992baf1b0526,"Chief Interactions Specialist",3,"{TypeScript,Postgres}"
02f203e0-6268-4ff6-97b0-3b92a4b2f724,"Human Solutions Executive",2,"{Postgres,Node}"
d4ecac6a-ea99-410a-8ee8-f58b19ce93bd,"Senior Group Officer",2,"{React,TypeScript}"
2a3337eb-a873-4335-83e5-f7d1eea75604,"Customer Markets Executive",4,"{Postgres,React}"
4e571714-2ca9-462a-9c11-f216bd19872a,"Senior Branding Developer",1,"{TypeScript,Node}"
78b69e49-4905-4e4a-9750-897a4a3c6d85,"Central Intranet Consultant",3,"{TypeScript,Node}"
177ec7b1-ecb8-4d74-9e69-0997de5fe9a8,"Chief Integration Facilitator",5,"{React,Postgres}"
2d8f95be-0526-4c35-977c-a9adee0cf8b8,"Lead Accounts Agent",5,"{TypeScript,Postgres}"
973deac1-4d17-4dd5-8ac9-99feb87b1770,"Senior Implementation Manager",2,"{TypeScript,Node}"
8f76c9ac-e71d-49e9-9f6f-895426f8643e,"Principal Tactics Coordinator",1,"{React,Node}"
79148656-b4d4-4a59-9c76-88d9778ee52f,"Product Division Strategist",5,"{Postgres,TypeScript}"
e9aaa8df-e2f6-474a-949a-24cb48730644,"Regional Creative Planner",2,"{Node,Postgres}"
a7ab4193-fa37-457d-af92-a2d95b282e60,"Investor Functionality Planner",3,"{React,TypeScript}"
29675de4-ca29-44a8-a050-03418a4523e0,"International Tactics Architect",5,"{Postgres,Node}"
3c33df49-b92e-4900-950d-7d7ed7d9eede,"Lead Marketing Coordinator",3,"{TypeScript,Postgres}"
435d3dc4-9fd0-4374-9b7e-1261522489c7,"Principal Interactions Analyst",1,"{Postgres,TypeScript}"
016bec54-49e6-48e4-ba84-f2d4cc8c0017,"Human Data Agent",1,"{React,Postgres}"
b9e692b4-8679-4a21-a3db-bc50fb22c1f8,"Chief Functionality Associate",2,"{Postgres,React}"
1e3d4f40-deeb-4155-b872-32a0bb82c9d0,"Global Interactions Engineer",5,"{Postgres,React}"
dae33e89-cda4-4693-9f44-c39688d99680,"Central Security Agent",3,"{React,Node}"
6a79e710-b52e-46de-9388-2e266d56dba0,"Lead Division Coordinator",5,"{Node,TypeScript}"
bfbfb900-1126-429b-a0ec-ebdd48be7892,"Global Solutions Supervisor",1,"{TypeScript,Postgres}"
b5adeea1-6ef3-4539-b1f6-3c62b54f993c,"International Intranet Technician",4,"{Node,React}"
6a5b572f-fffb-48da-9aad-01b4d1cf76ba,"Legacy Communications Representative",5,"{React,TypeScript}"
72822204-650d-433d-9392-cf3edd43d8d3,"Customer Paradigm Liaison",5,"{Node,React}"
69dcfa2d-d87f-427f-9498-9e609789536f,"Lead Web Supervisor",2,"{React,TypeScript}"
9ad9be9f-9272-46b9-a6cb-8dcf7d0b8301,"Internal Directives Technician",2,"{React,TypeScript}"
b73a0d7c-9d60-4aa9-afc1-ba8dbd649037,"Lead Functionality Supervisor",1,"{Node,Postgres}"
febb4700-1411-4ca0-9a84-a9d52b3ef007,"Global Intranet Consultant",1,"{Postgres,Node}"
0c2a120a-0161-43b2-8df0-cc6b6b20eeae,"Forward Implementation Executive",1,"{Postgres,TypeScript}"
dcafc05c-2508-49c3-b597-ee1e133a30bd,"Internal Paradigm Representative",5,"{Postgres,Node}"
5e5de740-84b0-47d6-8958-ed468515b9c9,"International Implementation Liaison",1,"{Node,TypeScript}"
c532ce1e-16fa-4ec7-bc28-3d639a3424aa,"Internal Program Coordinator",4,"{React,TypeScript}"
796dc456-98ef-466b-b671-cf733ab85f4e,"Internal Applications Director",1,"{TypeScript,Postgres}"
94c94e94-2189-4ecf-a26a-ae9bd419f542,"National Assurance Orchestrator",5,"{TypeScript,React}"
f2c2e491-f596-4bdb-bb53-b4c23fe24e9a,"Lead Infrastructure Agent",3,"{Postgres,TypeScript}"
af865a1c-67d4-42cb-be19-8c80bb40094e,"Direct Response Orchestrator",3,"{Node,Postgres}"
e9cee52b-f7d1-4760-a170-1dde9b234a28,"Investor Branding Coordinator",5,"{Node,TypeScript}"
cbd4cd40-25b5-4570-81eb-2941b7eebbe7,"Global Group Consultant",3,"{React,Node}"
0cd7f625-7dd4-456b-9573-1ed44e720b0b,"Product Tactics Analyst",2,"{Postgres,React}"
3fb33c6c-18ee-487e-af10-e64c62f1a7e3,"Legacy Research Architect",4,"{React,Postgres}"
9b57e8d3-1601-46eb-bbf8-a87a42bbde44,"Product Optimization Architect",3,"{React,TypeScript}"
2b0d5467-f1d6-406c-b5e6-20aa510f8b0d,"Corporate Quality Analyst",5,"{TypeScript,Postgres}"
3a1daee3-c6fb-43bd-a7bf-2a511c41d26a,"Regional Configuration Representative",2,"{Postgres,React}"
19eeca10-c61c-4159-998f-4a268507262c,"National Tactics Analyst",5,"{Node,React}"
2a78c16b-37b3-4f63-b963-07bfb78187b6,"Senior Usability Designer",5,"{Node,Postgres}"
296ecf52-9a14-49b0-818d-8537562d0b88,"Internal Solutions Coordinator",5,"{Node,Postgres}"
ebb65ccd-d917-4e19-b65e-fb556ad5547a,"Senior Mobility Administrator",5,"{Postgres,Node}"
64bfcd59-6477-4b3d-9857-5b94b669e69b,"Forward Functionality Coordinator",2,"{TypeScript,React}"
c537dad5-3f8b-4175-919e-d8073dcb1f67,"Human Division Assistant",2,"{Postgres,TypeScript}"
7f568efe-c705-4499-bfcc-d93814d43431,"Internal Creative Executive",1,"{Node,React}"
9e5146ad-f308-4ec6-87a3-26591b7ee060,"Global Program Director",2,"{Node,TypeScript}"
e1390bbe-ba1c-464e-a257-74e750c0e173,"Dynamic Interactions Liaison",3,"{React,Node}"
2626aaad-2f6d-4ef7-a31a-7f51b0ebcfcf,"Global Division Specialist",3,"{React,Postgres}"
2c06990e-3e3d-4bf7-9aef-ec5914f2ce8a,"Regional Data Architect",1,"{React,Node}"
b7e6f502-305a-40c7-9108-dd100ee1df24,"Global Web Representative",5,"{TypeScript,Node}"
21b2e19b-4814-4a15-89f4-f77a20173dd9,"Principal Metrics Consultant",3,"{Node,React}"
68519600-62a7-4d6f-87d6-96ca60888a3f,"Regional Web Analyst",3,"{Node,TypeScript}"
0e97f654-2834-45db-abab-9e327c5ca247,"Direct Research Manager",5,"{TypeScript,React}"
9ed5f1a2-952d-42ae-86e8-3b786cb116ed,"Investor Response Analyst",5,"{React,TypeScript}"
a8494c0f-7be7-4b41-8ec1-065a717017cb,"Forward Intranet Coordinator",2,"{Node,React}"
b87475f1-d2e8-4fb4-a637-488b8169bbae,"Corporate Infrastructure Developer",1,"{React,TypeScript}"
21a7ca4e-d2c0-461a-9b18-9e946b4d8078,"District Configuration Officer",4,"{React,Postgres}"
c5c42cd0-3d90-416f-87ce-f80fd94be3a4,"Human Division Orchestrator",4,"{TypeScript,Postgres}"
91639d8c-abfc-41da-9d15-5ca6ba2b340d,"Direct Data Director",2,"{Node,React}"
b3214129-e665-4c3b-95ab-76add0af7c19,"Investor Assurance Agent",1,"{Node,TypeScript}"
a56e0d4d-9db2-4f1e-9394-059502565898,"Dynamic Security Assistant",4,"{TypeScript,Node}"
bca9e2e7-4700-4c66-881f-98a6bf91c125,"Dynamic Usability Liaison",2,"{Postgres,React}"
241d3403-42c8-4788-8e3b-bcd7c3071140,"International Web Supervisor",4,"{Node,Postgres}"
82b13f3e-cdfe-4ca2-a30d-fbcd2d0f6e14,"Corporate Web Consultant",1,"{React,Node}"
a84f87d5-aad6-4e4a-85da-c38184a1eb20,"Principal Security Agent",4,"{Node,React}"
f9f95ae2-c9a4-456d-930e-ec7348ce50fc,"International Creative Manager",3,"{Node,React}"
b4a23d8c-e44e-4f20-9c7f-78039ea78f0a,"Investor Quality Coordinator",1,"{React,TypeScript}"
417a48a8-69a6-41b8-af16-a402e2bb6d7f,"Customer Markets Orchestrator",1,"{Postgres,React}"
1c663a54-07f0-438b-a8a9-28d533c303ce,"District Factors Engineer",4,"{TypeScript,React}"
cc50f2aa-edf8-4441-ac61-ab73a92d4151,"Forward Tactics Strategist",4,"{Postgres,React}"
dbb228d3-69f3-4358-9abf-14ca8a75acf4,"Human Infrastructure Officer",3,"{TypeScript,Node}"
c9ba20da-7701-4956-b379-8f1a011cb6bf,"Chief Division Technician",1,"{React,TypeScript}"
9ce740f5-e304-4d7e-8ec0-cd6bd4fa9ce0,"Investor Paradigm Administrator",4,"{React,Node}"
c4673039-d963-4470-b45c-30ac87ceb215,"Customer Web Architect",3,"{Node,Postgres}"
1b5aabf2-c57c-4e43-afc9-863dfaac1f1f,"Principal Research Technician",4,"{Postgres,Node}"
a911a3fd-1734-4ee2-9a0e-f2663922fd15,"Global Metrics Consultant",1,"{Node,React}"
223e4ec3-eff9-46b4-8d65-34b62902a4d3,"Chief Quality Officer",5,"{Node,Postgres}"
ca748fe7-4500-4ea7-aafc-93e428aefaa0,"International Directives Agent",2,"{Postgres,TypeScript}"
0900d255-e216-4df4-a3ee-911083f61634,"Corporate Data Designer",1,"{Postgres,React}"
4e3fd568-0580-4165-98ce-b0d7d3188e4c,"National Group Director",3,"{Postgres,React}"
2fef5584-ac23-4e6b-a222-e9afa1151bf6,"Product Marketing Supervisor",1,"{Node,TypeScript}"
57a7f152-9126-46ae-a6ab-af8286deee6e,"Future Branding Representative",2,"{Postgres,TypeScript}"
7ba9b58b-2131-4ed3-8671-28089c6445c5,"Human Infrastructure Specialist",2,"{Postgres,Node}"
79d031e3-ebc6-46c3-9ec1-b74e1c78b689,"Dynamic Infrastructure Strategist",5,"{Postgres,TypeScript}"
2402501b-0ef0-4024-be04-8dea02cac7d3,"Lead Solutions Engineer",3,"{React,Postgres}"
8aec1085-0085-4878-8ee9-47dc6d134983,"Legacy Operations Engineer",5,"{Node,Postgres}"
fd760631-f781-4db0-8ee2-1859e37f3a79,"Senior Creative Analyst",3,"{Postgres,Node}"
c41a9bd6-fb7b-4d2c-ae86-0e6899fb7504,"Lead Assurance Administrator",5,"{Postgres,TypeScript}"
186280ca-4241-4522-bb48-ff1b0ff68010,"Customer Usability Engineer",4,"{Postgres,TypeScript}"
81510a82-1668-4892-a018-c991af060c31,"Investor Response Technician",4,"{Postgres,React}"
0e3027c6-adc0-4657-8a15-7b3936f00062,"Internal Research Administrator",1,"{TypeScript,Postgres}"
538e6d83-b657-4e66-a676-5399a60399fd,"Regional Data Assistant",5,"{Node,Postgres}"
578cf4ba-18ac-4dc0-84ef-dc2cfacbc727,"International Group Liaison",2,"{Postgres,Node}"
59c7c376-0a3a-4631-bc9d-eb08817c5415,"International Accounts Engineer",2,"{React,Postgres}"
8b7b76b1-6900-4c6a-b948-09726c22dd96,"Dynamic Usability Specialist",5,"{React,Postgres}"
73b2fb3e-6b6c-41fc-a06c-85b59412e3f5,"Corporate Brand Strategist",5,"{Postgres,Node}"
e95aaeb3-0c04-484d-99b7-622a7d85f3c3,"International Branding Designer",5,"{React,Postgres}"
4187fe99-e287-4f0a-8b31-f8b5c39d09c5,"Internal Implementation Coordinator",5,"{Postgres,Node}"
057ad819-bbca-47e4-b6c7-f8635f8f79ea,"Product Interactions Representative",1,"{React,Postgres}"
2051bd4d-77ee-48ac-8f3d-eb21c1af6ab3,"Corporate Creative Specialist",1,"{TypeScript,Node}"
ff22ba03-eae0-43fc-9d3c-cc3a2fb7c067,"National Mobility Administrator",3,"{TypeScript,Node}"
9920087f-17e6-47b3-8f84-7455f541ef97,"Regional Identity Producer",5,"{TypeScript,Postgres}"
c1d1ccbe-cd05-45d9-bf09-a38327a04283,"Customer Marketing Liaison",5,"{Postgres,TypeScript}"
21ee96a4-82da-4262-8613-b2a4374804a2,"Regional Implementation Orchestrator",5,"{TypeScript,Node}"
f5580bf1-86ea-48ab-b212-1d4acbcf1a58,"Future Security Orchestrator",3,"{TypeScript,React}"
1d834fee-3c99-4c37-b7d7-4201b917a89d,"Central Accountability Manager",2,"{React,TypeScript}"
974c72d5-17f5-4673-a1fc-25a3f43d77a9,"Global Configuration Technician",2,"{Node,React}"
a55ef063-1532-4a78-90af-96bfb06d7421,"Dynamic Communications Agent",1,"{Node,Postgres}"
17155f9f-bad1-4ace-b5c0-7ca54420a60c,"Senior Branding Liaison",1,"{React,Node}"
39f7ad8b-448c-4b99-b74e-0c8fc4986445,"Corporate Division Analyst",3,"{React,Postgres}"
2823d94a-8870-4d77-b44b-e0096bd24792,"Customer Mobility Analyst",1,"{React,TypeScript}"
fa898710-d922-4536-ad16-904a556ce351,"Principal Quality Developer",3,"{Node,TypeScript}"
9633f400-8e51-4ab1-9d5a-04a453305590,"National Creative Producer",2,"{Postgres,React}"
a6ee159d-230c-41a4-b510-7c16b72fe34d,"Senior Division Orchestrator",4,"{TypeScript,Node}"
37a08655-3966-439b-981b-00863d63b028,"Senior Creative Officer",3,"{React,Node}"
b98ab163-7c15-4f0f-ada5-c649af0cb4b9,"Chief Optimization Director",2,"{Postgres,Node}"
defa4570-d0ce-4d9e-ad37-22876732eb65,"Lead Program Officer",3,"{TypeScript,React}"
894ac43d-a9c6-48a4-b362-67a3905634d2,"Customer Intranet Manager",4,"{Postgres,TypeScript}"
d4b3a6d8-913f-4114-bae0-e3ef6478360c,"Forward Brand Officer",2,"{Node,React}"
7a46f0c5-dfa2-4b6b-a46f-a4971aac8a70,"Corporate Operations Architect",4,"{Postgres,TypeScript}"
74dbe009-fe3d-4436-8be3-d50db4c3c048,"Principal Metrics Technician",2,"{Postgres,TypeScript}"
c2b6ad7b-2a22-4ce4-aee9-6e6867f773be,"Internal Mobility Associate",5,"{TypeScript,React}"
0d5bb5bf-56de-43ef-8574-b99ba4ae841b,"Future Assurance Coordinator",4,"{React,TypeScript}"
2b513d92-5b1d-4988-8e86-82b003bfc530,"Human Optimization Manager",2,"{TypeScript,React}"
35314dca-34a0-4df4-9e7e-a538cf423288,"Customer Intranet Consultant",5,"{Postgres,React}"
0eef406c-ed27-4607-94f0-5f774e5e0d5b,"Regional Brand Planner",5,"{Postgres,Node}"
80d1f6f2-3669-4a87-b638-d2059855fc42,"Dynamic Intranet Planner",3,"{Postgres,TypeScript}"
2c4d6b7a-2314-4bc9-b124-d9c684c709be,"International Infrastructure Facilitator",2,"{TypeScript,React}"
f1c72e21-b156-45b0-a096-333b24ca5762,"International Paradigm Supervisor",1,"{TypeScript,Node}"
f97efd14-2d9e-4fdb-8a6f-80dff4972510,"Forward Quality Designer",3,"{Postgres,TypeScript}"
ba400fcd-3a89-4b72-a965-bde80ca2c1bd,"Forward Metrics Designer",1,"{Node,React}"
733bde32-99bb-4dda-94c1-f07dbb120004,"Human Research Consultant",5,"{Node,Postgres}"
7b1395a2-428d-4e8e-9c18-d4eef8151197,"Legacy Intranet Executive",4,"{Postgres,TypeScript}"
b97cd235-18b8-4218-afc1-e581c8512d78,"Chief Web Manager",4,"{TypeScript,React}"
1560cfd5-72af-4fc2-8842-d04828fdc00d,"National Mobility Developer",2,"{Postgres,TypeScript}"
ad8a83e6-9d1b-4c87-bc01-b69e897114bf,"District Research Assistant",1,"{Postgres,Node}"
70798e57-e269-46c8-9ad9-96f488c882da,"Chief Metrics Engineer",3,"{Postgres,TypeScript}"
3369db3c-0256-44ec-8f26-fe8ffa53dd98,"District Usability Developer",5,"{TypeScript,Node}"
36636182-8c20-4423-9a08-b5020f68119e,"Customer Interactions Technician",2,"{TypeScript,Postgres}"
16f11583-5487-44a9-a4a1-2e1f935eadb2,"Corporate Intranet Supervisor",2,"{TypeScript,Node}"
bfa37200-fcdb-4b52-8af4-6555a9425045,"Future Data Analyst",2,"{React,Node}"
151cf8ec-85bb-46f5-81b3-9e411c2c138a,"National Usability Assistant",4,"{Node,TypeScript}"
0dfbaf33-7dd7-42ea-87d2-ad66de2ac73f,"Forward Creative Assistant",5,"{Node,React}"
f4999893-f34a-428b-9dbf-3572ea2b5877,"Lead Research Designer",3,"{Postgres,Node}"
41491b26-777e-4c48-943a-023b5b89adb5,"Legacy Assurance Associate",3,"{TypeScript,React}"
098210b5-a7df-4bcb-b478-26f364dc5236,"Legacy Creative Officer",2,"{TypeScript,Postgres}"
345fb8ec-8e51-4fc7-ae65-314fe05ed47a,"Senior Intranet Assistant",2,"{Postgres,Node}"
48cfc68d-bb3f-4f86-af9b-652c8b7fdc38,"Central Data Engineer",5,"{Node,TypeScript}"
a956441f-9bd2-4d8e-aa6a-bfa20cdb0841,"Lead Functionality Administrator",3,"{Postgres,TypeScript}"
a0d839e9-a384-4de3-aafd-a1bd43733571,"Internal Communications Director",2,"{Node,TypeScript}"
efe12522-73c5-4520-8ba4-3b0082cd3e03,"Corporate Markets Orchestrator",3,"{Postgres,React}"
d5691292-c350-4c29-a270-5761a3a34021,"Lead Configuration Technician",4,"{Postgres,TypeScript}"
9947708a-228d-481f-9ff4-f02589dfbaa6,"Investor Markets Agent",4,"{Node,TypeScript}"
801fbe66-dd83-4cb2-974f-c685a71291c4,"Principal Implementation Consultant",1,"{Node,Postgres}"
d91d88a1-d9ad-448d-bf40-4423537eacd2,"Corporate Accounts Officer",3,"{Postgres,TypeScript}"
9359ef72-1ae0-486d-83b8-3dfd950a4f93,"Corporate Assurance Manager",2,"{React,TypeScript}"
43c42983-15b1-4111-a21c-78cfa0ef2d77,"Investor Implementation Technician",3,"{TypeScript,Node}"
5c6f1202-4334-4a25-b2b8-f001deea7fff,"Regional Communications Consultant",2,"{Node,Postgres}"
f6ecd3a8-2192-4a08-95b9-c20b1770ecdc,"Chief Communications Associate",1,"{Node,TypeScript}"
abdbc22f-8922-4e31-92bf-1179a306608b,"Legacy Data Specialist",3,"{Node,TypeScript}"
ef6691c3-7f96-44e5-83d9-72906d52e1a5,"Principal Configuration Executive",3,"{TypeScript,React}"
09578a44-905c-4037-acdc-6e2a15d866a9,"National Metrics Orchestrator",5,"{TypeScript,Postgres}"
e88e4f6c-d487-4879-86b8-8a80994952e4,"National Branding Planner",2,"{Postgres,React}"
68b2fde9-6e0f-43a0-b013-2d7ff7fa7cd3,"Chief Creative Architect",5,"{Node,TypeScript}"
8104039a-764e-4fa9-864f-e8208fc415e9,"Global Web Orchestrator",3,"{TypeScript,Postgres}"
beee059d-5ff3-4b59-8fd3-0cd1ec72991a,"Future Marketing Supervisor",2,"{Node,React}"
d4e9566e-8892-406d-aa45-64b57228fca2,"Internal Quality Analyst",4,"{Node,React}"
0a6f3259-7697-4ba1-a4c7-405a8eac41dd,"Central Mobility Technician",5,"{TypeScript,Postgres}"
1c601b3f-39fe-4f77-b836-2cfaf985a71a,"National Quality Liaison",1,"{Postgres,Node}"
12e1c910-c9d9-40cb-9eb7-b1208de2a77c,"Lead Quality Architect",4,"{Node,Postgres}"
72201ca2-6d5f-4db8-8343-a45c84f2a056,"Direct Research Director",3,"{TypeScript,Node}"
64bd7fe7-e21b-48c4-a60f-afe535ab0be7,"Corporate Configuration Technician",3,"{Node,TypeScript}"
b76c4337-9358-4c88-8bed-372f8e1e8539,"Global Applications Administrator",3,"{Postgres,Node}"
a257fdf7-cd51-4828-81bc-79c34d4ff9b8,"Forward Mobility Orchestrator",3,"{React,Postgres}"
c2e15c55-365f-486b-9296-04ab3e909785,"Principal Mobility Technician",2,"{TypeScript,React}"
72dc87ec-1921-4d59-96dc-d0d75b195cbe,"Principal Tactics Associate",2,"{TypeScript,Postgres}"
7d626a53-4394-4a18-9a45-8aef915b7a13,"Central Research Liaison",4,"{React,Postgres}"
f424fe88-8ea2-41eb-8d1e-6567b3618d0f,"Corporate Identity Specialist",5,"{TypeScript,Postgres}"
0623803f-3886-4f72-bb17-a9c490384d49,"Lead Operations Technician",2,"{Postgres,React}"
e5e186db-cded-4b8e-9e39-0f7fd1824289,"Chief Communications Executive",2,"{TypeScript,Postgres}"
0610f30c-e738-47ef-8c81-1508af617384,"Product Operations Officer",3,"{TypeScript,Postgres}"
190bebc8-4a5e-4bd5-b640-72855f3f5f0a,"Regional Applications Associate",2,"{React,Node}"
72970d60-59da-4d13-8123-50282065e36f,"District Group Facilitator",4,"{Postgres,React}"
ab10c35b-f103-493c-8bc1-d316611507bc,"Lead Infrastructure Planner",5,"{React,Node}"
b0829ed9-4553-4805-b7bc-d3fba8e33bbd,"Central Markets Architect",4,"{TypeScript,React}"
dd0dc8a7-a903-4d70-a700-9e70665f5a00,"International Configuration Specialist",1,"{React,Node}"
76977184-d12b-4b8e-9fa5-dfa5aecf0e3e,"Customer Branding Orchestrator",3,"{Postgres,TypeScript}"
8e5a52e1-8c98-464c-a0ca-b3f4f23e277e,"Global Markets Consultant",4,"{React,Node}"
59ffd919-5991-48fe-a5f9-57ddebd9ef05,"Customer Usability Administrator",5,"{TypeScript,Node}"
55267e82-94b4-4690-bb24-1e944fa5dd11,"Human Quality Engineer",1,"{Postgres,TypeScript}"
f6cb4be8-4d90-4779-b12d-de6bd14ca4bf,"Lead Accountability Liaison",5,"{React,TypeScript}"
67ec4786-8792-46ab-a7c9-41f3a5db9229,"Future Factors Architect",2,"{React,TypeScript}"
04e1a723-9049-44fe-910b-1abfdd98ada9,"Investor Configuration Agent",5,"{React,TypeScript}"
5fbf7fbe-16fb-4e93-a19f-e312c7b71a08,"Customer Implementation Specialist",5,"{TypeScript,Node}"
df3c7043-8903-4e94-b8b8-e615fe3e69b6,"Principal Group Consultant",2,"{Postgres,React}"
3681df8b-b60c-44d6-a4ba-fa31891f647e,"Investor Applications Agent",1,"{React,TypeScript}"
7f9f99b8-17cf-4b05-80c1-960a6c4aa673,"International Applications Technician",2,"{Node,React}"
a4a83317-9a00-4327-8732-ef518f837bc1,"Direct Solutions Manager",1,"{Postgres,TypeScript}"
cf733470-49ca-4cd4-a43f-e149425cd174,"Lead Implementation Designer",4,"{Node,TypeScript}"
1d205944-54d7-4b06-b487-e6d4bba895a7,"Forward Data Officer",4,"{React,TypeScript}"
7ea81a30-5cb5-4b46-854c-3afb1ce8a24c,"Customer Group Liaison",2,"{Postgres,TypeScript}"
189723c2-5840-4423-90a5-6d545e31eaf4,"Corporate Functionality Producer",3,"{Postgres,TypeScript}"
eab4931a-ecd5-4814-9181-ef9a0873a6fc,"District Metrics Producer",3,"{Postgres,React}"
8ae98ed8-ae77-4304-be2a-6a3e72614f8f,"Investor Solutions Manager",2,"{TypeScript,Postgres}"
d8e62c10-f1e6-4c68-8b4b-07badda3de46,"Corporate Marketing Planner",2,"{Postgres,TypeScript}"
60555e80-f0b2-4bcf-bbf8-3703478ec850,"Dynamic Web Planner",2,"{React,Postgres}"
1faab26b-8431-4cc1-b889-8f8ad6fefdd5,"Global Division Representative",1,"{React,Postgres}"
1e61644e-0025-493f-95cc-6e87b0c19ec0,"Dynamic Marketing Designer",1,"{React,Node}"
c92cdf79-43c8-4151-a650-aa9f4cf84dff,"Legacy Interactions Associate",4,"{TypeScript,Node}"
a1c15cc3-75a2-44b0-917e-2849b072be6b,"Legacy Assurance Designer",5,"{Postgres,React}"
be706f25-58b7-4559-accd-c736094accf9,"National Group Liaison",3,"{TypeScript,Node}"
98400a3e-f124-43d9-8283-14f582cc00af,"International Identity Architect",4,"{Node,TypeScript}"
56045a17-add1-420b-ad21-95ccb588f1af,"Forward Research Designer",1,"{Node,Postgres}"
4315cad8-17be-4f55-a3b2-e395c1f7586f,"Principal Communications Manager",5,"{Node,Postgres}"
df066a4a-25a9-4b51-9049-4ed2d5fdaad4,"District Accountability Specialist",5,"{React,TypeScript}"
936eb753-9321-45f2-8b91-43fc5f49acec,"Principal Functionality Supervisor",1,"{Node,React}"
5b3aaaec-2cad-42ef-a9f0-f74e2df8016a,"Principal Paradigm Executive",2,"{Postgres,React}"
bab139a7-0f69-4495-949c-42bd0bf257f6,"Dynamic Functionality Strategist",2,"{Node,TypeScript}"
1bcdfc1c-839e-41b2-9ef0-a13d8dc243ef,"Global Applications Coordinator",2,"{Postgres,TypeScript}"
1b154d3a-8186-4b54-8457-6c35d1010bd4,"Legacy Branding Manager",2,"{React,Node}"
888a2f40-92e5-40ae-bf25-02e7b40e8641,"Human Data Representative",1,"{Postgres,TypeScript}"
3354e13d-c38f-4e44-bfb1-d12e0a1032d5,"Future Markets Liaison",3,"{React,Node}"
2cbfa38d-6dfd-45b4-9147-542bbd608889,"Future Communications Coordinator",5,"{Postgres,React}"
2454cd39-ca96-40e5-8b10-eb0636ff9d80,"Customer Division Strategist",5,"{Postgres,TypeScript}"
1ff01856-0b60-491d-836f-399a7e4d6f7f,"Dynamic Accountability Technician",2,"{Node,TypeScript}"
0183e587-62b3-4057-8ed5-ff57cf29e6a3,"Principal Accountability Officer",4,"{TypeScript,React}"
5494565b-0c06-481f-94da-acb9b8c13f48,"National Integration Associate",3,"{Node,React}"
b6cd5eb5-b5e4-4b76-92d1-ae2eac2ee15f,"Senior Security Technician",3,"{React,Node}"
160b5b43-f2da-4e5e-80fe-cb069111e88e,"Future Group Executive",3,"{TypeScript,Node}"
dda98934-f7a5-4ad2-9b15-b453455e6b20,"Forward Factors Architect",1,"{Node,React}"
715cd95f-dc39-4536-989e-66ef01f0f454,"Future Metrics Architect",2,"{React,Postgres}"
f224882d-fdeb-4e3f-97aa-5b00563bc215,"Regional Security Assistant",3,"{TypeScript,Node}"
5e69dbdd-dd83-4e5c-aa09-7cfca0192acc,"Investor Infrastructure Architect",1,"{TypeScript,Postgres}"
ebcacd57-7e88-49e8-a4c4-d8517f3aedc9,"Chief Usability Architect",2,"{React,Node}"
ef77a3dc-fdb6-41f3-a910-3eac4ac04511,"Principal Accountability Officer",4,"{Node,React}"
2536bc08-b2f7-427b-97cc-102aa6179b73,"Human Implementation Orchestrator",1,"{TypeScript,Node}"
ca318206-fe9b-4028-aac3-556cf0c41c6a,"Chief Group Consultant",4,"{Postgres,React}"
4859a594-52c7-481e-a18a-ea19e5109a33,"Corporate Security Strategist",5,"{Node,Postgres}"
7197f96d-ffa5-4505-a91f-4834f5b14f19,"District Intranet Assistant",3,"{TypeScript,React}"
